"Reference.Code"	"year"	"time.pulled"	"Type"	"Journal"	"authors"	"article"	"original.sample.size"	"mention.outliers"	"final.sample.size"	"number.outliers"	"Basics"	"ANOVA"	"Regression"	"ChiSquare"	"Nonparametric"	"Modeling"	"BayesOther"
"@Carter2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Carter, Evelyn R. and Mary C. Murphy"	"Consensus and consistency: Exposure to multiple discrimination claims shapes Whites' intergroup attitudes"	"328"	"No"	"328"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Carter2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Carter, Evelyn R. and Mary C. Murphy"	"Consensus and consistency: Exposure to multiple discrimination claims shapes Whites' intergroup attitudes"	"228"	"No"	"228"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"
"@Carter2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Carter, Evelyn R. and Mary C. Murphy"	"Consensus and consistency: Exposure to multiple discrimination claims shapes Whites' intergroup attitudes"	"387"	"Yes"	"292"	"95"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Carter2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Carter, Evelyn R. and Mary C. Murphy"	"Consensus and consistency: Exposure to multiple discrimination claims shapes Whites' intergroup attitudes"	"270"	"Yes"	"254"	"16"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Cassidy2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Cassidy, Brittany S.; et al"	"Configural face processing impacts race disparities in humanization and trust"	"22"	"No"	"22"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Cassidy2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Cassidy, Brittany S.; et al"	"Configural face processing impacts race disparities in humanization and trust"	"99"	"No"	"99"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Cassidy2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Cassidy, Brittany S.; et al"	"Configural face processing impacts race disparities in humanization and trust"	"102"	"Yes"	"90"	"12"	"0"	"1"	"0"	"0"	"1"	"0"	"0"
"@Cassidy2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Cassidy, Brittany S.; et al"	"Configural face processing impacts race disparities in humanization and trust"	"51"	"Yes"	"45"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Cassidy2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Cassidy, Brittany S.; et al"	"Configural face processing impacts race disparities in humanization and trust"	"38"	"Yes"	"32"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Cassidy2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Cassidy, Brittany S.; et al"	"Configural face processing impacts race disparities in humanization and trust"	"94"	"Yes"	"80"	"14"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Cassidy2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Cassidy, Brittany S.; et al"	"Configural face processing impacts race disparities in humanization and trust"	"80"	"Yes"	"57"	"23"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Cassidy2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Cassidy, Brittany S.; et al"	"Configural face processing impacts race disparities in humanization and trust"	"63"	"Yes"	"60"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Chatard2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Chatard, Armand; et al"	"The woman who wasn't there: Converging evidence that subliminal social comparison affects self-evaluation"	"51"	"No"	"51"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Chatard2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Chatard, Armand; et al"	"The woman who wasn't there: Converging evidence that subliminal social comparison affects self-evaluation"	"150"	"Yes"	"127"	"23"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"@Cowgill2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Cowgill, Colleen M.; et al"	"Generous heathens? Reputational concerns and atheists' behavior toward Christians in economic games"	"96"	"No"	"96"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Cowgill2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Cowgill, Colleen M.; et al"	"Generous heathens? Reputational concerns and atheists' behavior toward Christians in economic games"	"302"	"Yes"	"297"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Cowgill2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Cowgill, Colleen M.; et al"	"Generous heathens? Reputational concerns and atheists' behavior toward Christians in economic games"	"260"	"Yes"	"233"	"27"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Cowgill2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Cowgill, Colleen M.; et al"	"Generous heathens? Reputational concerns and atheists' behavior toward Christians in economic games"	"621"	"Yes"	"524"	"97"	"0"	"1"	"0"	"0"	"0"	"0"	"1"
"@Danbold2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Danbold, Felix and Yuen J. Huo"	"Men's defense of their prototypicality undermines the success of women in STEM initiatives"	"191"	"Yes"	"145"	"46"	"0"	"0"	"1"	"0"	"0"	"0"	"1"
"@Danbold2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Danbold, Felix and Yuen J. Huo"	"Men's defense of their prototypicality undermines the success of women in STEM initiatives"	"155"	"Yes"	"107"	"48"	"0"	"0"	"1"	"0"	"0"	"0"	"1"
"@Dang2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Dang, Jianning; et al"	"Polarization and positivity effects: Divergent roles of group entitativity in warmth and competence judgments"	"149"	"No"	"149"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"
"@Dang2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Dang, Jianning; et al"	"Polarization and positivity effects: Divergent roles of group entitativity in warmth and competence judgments"	"109"	"No"	"109"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"
"@Dang2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Dang, Jianning; et al"	"Polarization and positivity effects: Divergent roles of group entitativity in warmth and competence judgments"	"94"	"No"	"94"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"
"@Deska2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Deska, Jason C. and Kurt Hugenberg"	"Targets' facial width-to-height ratio biases pain judgments"	"96"	"No"	"96"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Deska2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Deska, Jason C. and Kurt Hugenberg"	"Targets' facial width-to-height ratio biases pain judgments"	"75"	"No"	"75"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Deska2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Deska, Jason C. and Kurt Hugenberg"	"Targets' facial width-to-height ratio biases pain judgments"	"84"	"No"	"84"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Deska2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Deska, Jason C. and Kurt Hugenberg"	"Targets' facial width-to-height ratio biases pain judgments"	"227"	"No"	"227"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Eller2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Eller, Anja; et al"	"Can stateways change folkways? Longitudinal tests of the interactive effects of intergroup contact and categorization on prejudice"	"708"	"No"	"708"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"
"@Eller2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Eller, Anja; et al"	"Can stateways change folkways? Longitudinal tests of the interactive effects of intergroup contact and categorization on prejudice"	"435"	"No"	"435"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"
"@Eller2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Eller, Anja; et al"	"Can stateways change folkways? Longitudinal tests of the interactive effects of intergroup contact and categorization on prejudice"	"418"	"No"	"418"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"
"@Evans2017a"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Evans, Anthony M. and Ilja van Beest"	"Gain-loss framing effects in dilemmas of trust and reciprocity"	"186"	"No"	"186"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"
"@Evans2017a"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Evans, Anthony M. and Ilja van Beest"	"Gain-loss framing effects in dilemmas of trust and reciprocity"	"263"	"No"	"263"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"
"@Frimer2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Frimer, Jeremy A.; et al"	"Liberals and conservatives are similarly motivated to avoid exposure to one another's opinions"	"202"	"No"	"202"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"@Frimer2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Frimer, Jeremy A.; et al"	"Liberals and conservatives are similarly motivated to avoid exposure to one another's opinions"	"190"	"No"	"190"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Frimer2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Frimer, Jeremy A.; et al"	"Liberals and conservatives are similarly motivated to avoid exposure to one another's opinions"	"177"	"No"	"177"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Frimer2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Frimer, Jeremy A.; et al"	"Liberals and conservatives are similarly motivated to avoid exposure to one another's opinions"	"236"	"No"	"236"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"
"@Frimer2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Frimer, Jeremy A.; et al"	"Liberals and conservatives are similarly motivated to avoid exposure to one another's opinions"	"2419"	"No"	"2419"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"
"@Frimer2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Frimer, Jeremy A.; et al"	"Liberals and conservatives are similarly motivated to avoid exposure to one another's opinions"	"156"	"No"	"156"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Frimer2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Frimer, Jeremy A.; et al"	"Liberals and conservatives are similarly motivated to avoid exposure to one another's opinions"	"291"	"No"	"291"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Grossmann2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Grossman, Igor and Nickta Jowhari"	"Cognition and the self: Attempt of an independent close replication of the effects of self-construal priming on spatial memory recall"	"244"	"Yes"	"193"	"51"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Hunter2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Hunter, John A.; et al"	"Subjective belonging and in-group favoritism"	"758"	"Yes"	"704"	"54"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Hunter2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Hunter, John A.; et al"	"Subjective belonging and in-group favoritism"	"506"	"Yes"	"472"	"34"	"1"	"1"	"1"	"0"	"0"	"0"	"0"
"@Hunter2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Hunter, John A.; et al"	"Subjective belonging and in-group favoritism"	"443"	"Yes"	"420"	"23"	"1"	"1"	"1"	"0"	"0"	"0"	"0"
"@Kirby2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Kirby, Teri A. and Anthony G. Greenwald"	"Mental ownership: Does mental rehearsal transform novel stimuli into mental possessions?"	"85"	"Yes"	"84"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Kirby2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Kirby, Teri A. and Anthony G. Greenwald"	"Mental ownership: Does mental rehearsal transform novel stimuli into mental possessions?"	"367"	"Yes"	"350"	"17"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Kirby2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Kirby, Teri A. and Anthony G. Greenwald"	"Mental ownership: Does mental rehearsal transform novel stimuli into mental possessions?"	"95"	"Yes"	"93"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Kirby2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Kirby, Teri A. and Anthony G. Greenwald"	"Mental ownership: Does mental rehearsal transform novel stimuli into mental possessions?"	"467"	"Yes"	"335"	"132"	"1"	"1"	"0"	"0"	"0"	"0"	"1"
"@Leander2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Leander, N. Pontus and Tanya L. Chartrand"	"On thwarted goals and displaced aggression: A compensatory competence model"	"145"	"No"	"145"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"
"@Leander2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Leander, N. Pontus and Tanya L. Chartrand"	"On thwarted goals and displaced aggression: A compensatory competence model"	"49"	"No"	"49"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Leander2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Leander, N. Pontus and Tanya L. Chartrand"	"On thwarted goals and displaced aggression: A compensatory competence model"	"99"	"No"	"99"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"
"@Leander2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Leander, N. Pontus and Tanya L. Chartrand"	"On thwarted goals and displaced aggression: A compensatory competence model"	"334"	"Yes"	"316"	"18"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Leander2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Leander, N. Pontus and Tanya L. Chartrand"	"On thwarted goals and displaced aggression: A compensatory competence model"	"377"	"Yes"	"205"	"172"	"0"	"1"	"1"	"0"	"0"	"0"	"0"
"@Leander2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Leander, N. Pontus and Tanya L. Chartrand"	"On thwarted goals and displaced aggression: A compensatory competence model"	"386"	"Yes"	"368"	"18"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Parker2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Parker, Laura R.; et al"	"Promoting concern about gender bias with evidence-based confrontation"	"177"	"Yes"	"159"	"18"	"1"	"1"	"0"	"0"	"0"	"1"	"0"
"@Parker2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Parker, Laura R.; et al"	"Promoting concern about gender bias with evidence-based confrontation"	"188"	"Yes"	"174"	"14"	"1"	"1"	"0"	"0"	"0"	"1"	"0"
"@Parker2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Parker, Laura R.; et al"	"Promoting concern about gender bias with evidence-based confrontation"	"218"	"Yes"	"199"	"19"	"1"	"1"	"0"	"0"	"0"	"1"	"0"
"@Parker2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Parker, Laura R.; et al"	"Promoting concern about gender bias with evidence-based confrontation"	"189"	"Yes"	"169"	"20"	"1"	"1"	"0"	"0"	"0"	"1"	"0"
"@Robinson2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Robinson, Jeffrey S.; et al"	"I appreciate your effort: Asymmetric effects of actors' exertion on observers' consequentialist versus deontological judgments"	"823"	"No"	"823"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"
"@Robinson2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Robinson, Jeffrey S.; et al"	"I appreciate your effort: Asymmetric effects of actors' exertion on observers' consequentialist versus deontological judgments"	"2378"	"Yes"	"2120"	"258"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Robinson2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Robinson, Jeffrey S.; et al"	"I appreciate your effort: Asymmetric effects of actors' exertion on observers' consequentialist versus deontological judgments"	"697"	"Yes"	"620"	"77"	"1"	"1"	"0"	"0"	"0"	"1"	"0"
"@Robinson2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Robinson, Jeffrey S.; et al"	"I appreciate your effort: Asymmetric effects of actors' exertion on observers' consequentialist versus deontological judgments"	"1035"	"Yes"	"905"	"130"	"1"	"0"	"1"	"0"	"0"	"0"	"0"
"@Rocklage2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Rocklage, Matthew D.; et al"	"The weighting of positive vs. negative valence and its impact on the formation of social relationships"	"94"	"No"	"94"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"
"@Rocklage2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Rocklage, Matthew D.; et al"	"The weighting of positive vs. negative valence and its impact on the formation of social relationships"	"79"	"No"	"79"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"1"
"@Roese2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Roese, Neal J.; et al"	"Do episodic counterfactual thoughts focus on controllable action?: The role of self-initiation"	"91"	"No"	"91"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"
"@Roese2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Roese, Neal J.; et al"	"Do episodic counterfactual thoughts focus on controllable action?: The role of self-initiation"	"103"	"No"	"103"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"
"@Roese2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Roese, Neal J.; et al"	"Do episodic counterfactual thoughts focus on controllable action?: The role of self-initiation"	"99"	"No"	"99"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"
"@Roese2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Roese, Neal J.; et al"	"Do episodic counterfactual thoughts focus on controllable action?: The role of self-initiation"	"95"	"No"	"95"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"
"@Roese2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Roese, Neal J.; et al"	"Do episodic counterfactual thoughts focus on controllable action?: The role of self-initiation"	"93"	"No"	"93"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Roese2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Roese, Neal J.; et al"	"Do episodic counterfactual thoughts focus on controllable action?: The role of self-initiation"	"99"	"No"	"99"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"
"@Rom2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Rom, Sarah C. and Paul Conway"	"The strategic moral self: Self-presentation shapes moral dilemma judgments"	"200"	"No"	"200"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"
"@Rom2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Rom, Sarah C. and Paul Conway"	"The strategic moral self: Self-presentation shapes moral dilemma judgments"	"373"	"No"	"373"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Rom2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Rom, Sarah C. and Paul Conway"	"The strategic moral self: Self-presentation shapes moral dilemma judgments"	"131"	"No"	"131"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Rom2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Rom, Sarah C. and Paul Conway"	"The strategic moral self: Self-presentation shapes moral dilemma judgments"	"120"	"No"	"120"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Rom2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Rom, Sarah C. and Paul Conway"	"The strategic moral self: Self-presentation shapes moral dilemma judgments"	"200"	"No"	"200"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Rom2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Rom, Sarah C. and Paul Conway"	"The strategic moral self: Self-presentation shapes moral dilemma judgments"	"200"	"No"	"200"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"
"@Rom2018"	"2018"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Rom, Sarah C. and Paul Conway"	"The strategic moral self: Self-presentation shapes moral dilemma judgments"	"401"	"No"	"401"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
"@Schaumberg2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Shaumberg, Rebecca L; et al"	"From incidental harms to moral elevation: The positive effect of experiencing unintentional, uncontrollable, and unavoidable harms on perceived moral character"	"177"	"No"	"177"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"
"@Schaumberg2017"	"2017"	"2017"	"Social"	"Journal of Experimental Social Psychology"	"Shaumberg, Rebecca L; et al"	"From incidental harms to moral elevation: The positive effect of experiencing unintentional, uncontrollable, and unavoidable harms on perceived moral character"	"212"	"Yes"	"196"	"16"	"0"	"1"	"0"	"0"	"0"	"0"	"0"
